n,original,reconstructed,freq
205,714,728.3434872546427,20.58854367543172
206,715,676.6717697026652,20.58854367543172
207,715,688.4056662801883,20.58854367543172
208,714,730.5708547554661,20.58854367543172
209,714,742.15827387131,20.58854367543172
210,715,714.9689835710593,20.58854367543172
211,714,691.9416140040692,20.58854367543172
212,714,702.3528942185453,20.58854367543172
213,714,726.6266835194886,20.58854367543172
214,714,730.3016459053578,20.58854367543172
215,714,711.8467192545481,20.58854367543172
216,715,699.5285102279518,20.58854367543172
217,714,709.0878012045031,20.58854367543172
218,715,724.442487406194,20.58854367543172
219,715,724.032382972489,20.58854367543172
220,715,710.4014108819324,20.58854367543172
221,708,702.1790701394617,20.58854367543172
222,707,705.7573923357451,20.58854367543172
223,707,710.1512491104697,20.58854367543172
224,708,708.3132735517482,20.58854367543172
225,707,707.3297820184818,20.58854367543172
226,708,711.4650503271758,20.58854367543172
227,707,710.0646978580563,20.58854367543172
228,708,697.145906347801,20.58854367543172
229,708,693.1574760443779,20.58854367543172
230,708,721.2715989371078,20.58854367543172
231,707,753.8917909235392,20.58854367543172
232,707,707.2941883770039,20.58854367543172
233,707,520.594566653274,20.58854367543172
234,27,242.56331433288142,20.58854367543172
235,26,14.014964826629788,20.58854367543172
236,26,-56.994823722896676,20.58854367543172
237,27,3.181407387986549,20.58854367543172
238,26,71.18745415378412,20.58854367543172
239,20,61.147199557039116,20.58854367543172
240,20,2.1136480531674087,20.58854367543172
241,20,-22.452789223616712,20.58854367543172
242,21,13.333793768550594,20.58854367543172
243,19,53.883171927730324,20.58854367543172
244,20,44.25161530649304,20.58854367543172
245,20,2.1503591862613685,20.58854367543172
246,20,-12.430381020447589,20.58854367543172
247,20,18.63448232445144,20.58854367543172
248,20,49.75459197802754,20.58854367543172
249,19,37.643699188374214,20.58854367543172
250,20,0.9043366851856699,20.58854367543172
251,20,-8.123329001131934,20.58854367543172
252,20,22.631799260311702,20.58854367543172
253,20,48.96619103532215,20.58854367543172
254,20,33.5862185633356,20.58854367543172
255,20,-0.9626030016878504,20.58854367543172
256,20,-4.0728302681118365,20.58854367543172
257,27,31.002711440898363,20.58854367543172
258,26,56.54001633254206,20.58854367543172
259,26,37.17799641237187,20.58854367543172
260,26,0.8539335173250875,20.58854367543172
261,26,0.619640196209075,20.58854367543172
262,27,38.748020304510135,20.58854367543172
263,26,60.69519778695359,20.58854367543172
264,26,31.744945237939188,20.58854367543172
265,26,-9.283065907251556,20.58854367543172
266,26,-0.014000037728168536,20.58854367543172
267,26,53.73405651564349,20.58854367543172
268,27,74.03874809106533,20.58854367543172
269,26,15.47767370471463,20.58854367543172
270,26,-51.129113198852345,20.58854367543172
271,26,5.192583640680358,20.58854367543172
272,26,230.65269557750344,20.58854367543172
273,707,521.4832573539853,20.58854367543172
274,707,719.3220401828976,20.58854367543172
275,707,760.4088607898722,20.58854367543172
276,708,714.4012296178296,20.58854367543172
277,714,685.6332875864485,20.58854367543172
278,715,705.1554606122787,20.58854367543172
279,714,730.4392022386766,20.58854367543172
280,714,725.1369938253039,20.58854367543172
281,715,705.0191398086708,20.58854367543172
282,715,703.2045945916993,20.58854367543172
283,714,719.565221728556,20.58854367543172
284,715,726.5442916769798,20.58854367543172
285,714,713.8826701469256,20.58854367543172
286,715,702.5460599271006,20.58854367543172
287,714,710.503788702962,20.58854367543172
288,715,725.0546221453023,20.58854367543172
289,714,723.1350562628783,20.58854367543172
290,715,707.1934144216152,20.58854367543172
291,715,701.3304151352721,20.58854367543172
292,708,713.4747488334326,20.58854367543172
293,708,722.0409873994441,20.58854367543172
294,708,709.4887163266287,20.58854367543172
295,708,692.4381252916629,20.58854367543172
296,707,698.9086527747352,20.58854367543172
297,708,722.5186761512626,20.58854367543172
298,708,725.4214649875324,20.58854367543172
299,708,695.6472966816469,20.58854367543172
300,707,677.0072262600671,20.58854367543172
301,708,712.9163264034157,20.58854367543172
302,708,764.9637048576833,20.58854367543172
303,707,722.6594822375982,20.58854367543172
304,708,519.3666981631707,20.58854367543172
305,26,226.8182415501001,20.58854367543172
306,26,5.6501534890992335,20.58854367543172
307,27,-46.51583630947408,20.58854367543172
308,26,18.14234820152499,20.58854367543172
309,26,70.81371432194982,20.58854367543172
310,26,47.582026092077896,20.58854367543172
311,19,-4.096054002246005,20.58854367543172
312,20,-11.489831278348342,20.58854367543172
313,20,26.693427957227804,20.58854367543172
314,19,50.94210727076116,20.58854367543172
315,20,28.6454840915323,20.58854367543172
316,20,-4.970400548343605,20.58854367543172
317,19,-1.6201783948187367,20.58854367543172
318,20,32.11119767222047,20.58854367543172
319,20,47.16830116411531,20.58854367543172
320,20,22.748873390408175,20.58854367543172
321,20,-5.395539193087315,20.58854367543172
322,20,3.1332541340477182,20.58854367543172
323,20,36.05635556757054,20.58854367543172
324,20,46.196821419559186,20.58854367543172
325,20,18.57912563516671,20.58854367543172
326,20,-7.8575262066461145,20.58854367543172
327,20,5.240988171635895,20.58854367543172
328,19,41.14432200711482,20.58854367543172
329,26,50.5661521575331,20.58854367543172
330,26,20.920841153023883,20.58854367543172
331,26,-4.63115048473014,20.58854367543172
332,26,12.90722842077259,20.58854367543172
333,26,51.55890534551704,20.58854367543172
334,26,56.05011618374789,20.58854367543172
335,26,15.848950386823562,20.58854367543172
336,26,-14.432953843842741,20.58854367543172
337,27,12.940210345014112,20.58854367543172
338,26,67.08032532820621,20.58854367543172
339,26,69.23520108031548,20.58854367543172
340,26,-1.2323122659910215,20.58854367543172
341,25,-57.1663321099056,20.58854367543172
342,26,17.738267876879572,20.58854367543172
343,26,244.21471563891222,20.58854367543172
344,708,517.3505968611067,20.58854367543172
345,707,703.4888375448452,20.58854367543172
346,707,755.1931485564166,20.58854367543172
347,708,727.4568786346722,20.58854367543172
348,715,699.3142493620899,20.58854367543172
349,715,701.0062549468403,20.58854367543172
350,715,714.8360837679539,20.58854367543172
351,715,720.4159655897937,20.58854367543172
352,714,718.3192218970338,20.58854367543172
353,715,716.3564905227836,20.58854367543172
354,715,714.2972667959009,20.58854367543172
355,714,710.119847240173,20.58854367543172
356,715,709.3405330748246,20.58854367543172
357,715,716.7247880263187,20.58854367543172
358,715,724.2004432290062,20.58854367543172
359,714,719.39291783007,20.58854367543172
360,715,705.9606800785343,20.58854367543172
361,715,702.7678407841248,20.58854367543172
362,714,717.0842585810663,20.58854367543172
363,715,729.5518213157987,20.58854367543172
364,708,718.2749248314738,20.58854367543172
365,708,692.826506288195,20.58854367543172
366,707,687.0225926155588,20.58854367543172
367,708,712.5254459885048,20.58854367543172
368,707,735.8779903560761,20.58854367543172
369,707,719.2175457076462,20.58854367543172
370,708,677.8561988420347,20.58854367543172
371,708,672.2442502547873,20.58854367543172
372,708,728.2424833945483,20.58854367543172
373,708,779.6334461382361,20.58854367543172
374,708,716.5497191056141,20.58854367543172
375,707,501.01300073878156,20.58854367543172
376,27,221.8863943533825,20.58854367543172
377,26,21.285712526015413,20.58854367543172
378,26,-31.998761064963823,20.58854367543172
379,26,11.045434632536374,20.58854367543172
380,27,51.973301973095396,20.58854367543172
381,26,44.51860563103628,20.58854367543172
382,26,15.690870243601326,20.58854367543172
383,20,6.826352856928599,20.58854367543172
384,20,20.240316201602052,20.58854367543172
385,20,29.50599706986238,20.58854367543172
386,19,22.326282042575592,20.58854367543172
387,20,13.163206027069537,20.58854367543172
388,20,16.330093854882232,20.58854367543172
389,20,24.851703998536046,20.58854367543172
390,20,24.150215584930148,20.58854367543172
391,19,15.616800538861659,20.58854367543172
392,20,13.565046704952955,20.58854367543172
393,19,21.893241593115032,20.58854367543172
394,20,27.37900720678142,20.58854367543172
395,19,20.28955350478855,20.58854367543172
396,20,10.667135385160393,20.58854367543172
397,20,14.199272248944792,20.58854367543172
398,20,27.591557059543092,20.58854367543172
399,20,31.353620815981355,20.58854367543172
400,20,18.740988379894755,20.58854367543172
401,26,8.69941611486669,20.58854367543172
402,26,20.178365581635262,20.58854367543172
403,26,41.76382201519568,20.58854367543172
404,26,42.99160292040486,20.58854367543172
405,26,17.66411718275382,20.58854367543172
406,26,-0.7677962321942323,20.58854367543172
407,26,18.984873168291234,20.58854367543172
408,26,56.9894897984562,20.58854367543172
409,26,57.0793927502147,20.58854367543172
410,26,1.368894872803794,20.58854367543172
411,26,-43.51213904748045,20.58854367543172
412,26,23.67029428350515,20.58854367543172
413,26,234.73307480710537,20.58854367543172
414,708,506.2347361245765,20.58854367543172
415,707,706.3783046179404,20.58854367543172
416,707,767.3421154068785,20.58854367543172
417,707,729.7452632036382,20.58854367543172
418,707,684.4071575836118,20.58854367543172
419,707,683.8898121066017,20.58854367543172
420,714,713.3623804019114,20.58854367543172
421,715,732.2508063542981,20.58854367543172
422,715,725.133513677874,20.58854367543172
423,715,708.8166815636712,20.58854367543172
424,715,703.7171772374378,20.58854367543172
425,715,711.7621070234038,20.58854367543172
426,715,721.1528814749963,20.58854367543172
427,715,722.602739361133,20.58854367543172
428,715,716.4554102093778,20.58854367543172
429,715,709.0304093912092,20.58854367543172
430,714,707.0518767062498,20.58854367543172
431,714,713.225900801147,20.58854367543172
432,715,722.5045039166207,20.58854367543172
433,715,724.1166651802824,20.58854367543172
434,715,712.9987832468744,20.58854367543172
435,715,699.5206003151746,20.58854367543172
436,706,700.675604028407,20.58854367543172
437,707,717.2506692886824,20.58854367543172
438,708,726.6530548600355,20.58854367543172
439,708,709.2334211157735,20.58854367543172
440,708,680.8476211452294,20.58854367543172
441,707,683.8422815997578,20.58854367543172
442,707,732.069236265889,20.58854367543172
443,708,769.9074133952465,20.58854367543172
444,708,706.1397094628043,20.58854367543172
445,707,503.80646908462353,20.58854367543172
446,26,233.69552417429176,20.58854367543172
447,26,25.566327197919776,20.58854367543172
448,26,-41.47423114617926,20.58854367543172
449,26,0.387452664010576,20.58854367543172
450,26,54.29458396243537,20.58854367543172
451,26,56.52467931311246,20.58854367543172
452,26,21.881808315774485,20.58854367543172
453,26,1.3375549109810962,20.58854367543172
454,26,14.643697832558711,20.58854367543172
455,20,35.75020368549705,20.58854367543172
456,20,34.94512468397512,20.58854367543172
457,19,16.15401352134056,20.58854367543172
458,20,5.6026237372005125,20.58854367543172
459,20,14.846317678617662,20.58854367543172
460,20,28.66888980719453,20.58854367543172
461,20,28.87209866818553,20.58854367543172
462,20,17.84621456057107,20.58854367543172
463,20,11.781194573038432,20.58854367543172
464,20,17.262675793675253,20.58854367543172
465,19,24.574188572153073,20.58854367543172
466,20,23.79096542257536,20.58854367543172
467,20,18.157920214557002,20.58854367543172
468,20,16.767159265853813,20.58854367543172
469,20,20.27469008043039,20.58854367543172
470,20,21.825751059813424,20.58854367543172
471,20,20.058880658204405,20.58854367543172
472,26,21.867915446201792,20.58854367543172
473,26,29.349515488234044,20.58854367543172
474,26,32.604146410296174,20.58854367543172
475,27,23.90866269293245,20.58854367543172
476,26,14.24086880719231,20.58854367543172
477,26,22.358569700926484,20.58854367543172
478,26,43.84811604852686,20.58854367543172
479,26,45.42716510998341,20.58854367543172
480,26,7.641477927674627,20.58854367543172
481,26,-27.553569849592257,20.58854367543172
482,26,27.103439301793056,20.58854367543172
483,26,220.1476154716247,20.58854367543172
484,707,493.20216951252814,20.58854367543172
485,707,713.0546743510487,20.58854367543172
486,707,785.0577306186522,20.58854367543172
487,708,734.2707732774971,20.58854367543172
488,708,669.2653514499199,20.58854367543172
489,708,669.6707835231409,20.58854367543172
490,708,719.2274336098731,20.58854367543172
491,714,748.6594441148247,20.58854367543172
492,714,726.5579471161903,20.58854367543172
493,714,690.0048537378535,20.58854367543172
494,714,688.7037733251033,20.58854367543172
495,714,721.1245903823258,20.58854367543172
496,715,742.0203259545702,20.58854367543172
497,714,724.7959495700142,20.58854367543172
498,715,694.7907384255603,20.58854367543172
499,715,692.7463353738736,20.58854367543172
