n,original,reconstructed,freq
843,19,-98.48696545425119,17.93
844,19,-96.3582560947657,17.93
845,19,-93.99627240939819,17.93
846,19,-91.40641922185124,17.93
847,19,-88.59465342170691,17.93
848,20,-85.56747001193098,17.93
849,18,-82.33188685065291,17.93
850,20,-78.8954281235744,17.93
851,19,-75.26610658644648,17.93
852,18,-71.45240462004641,17.93
853,20,-67.46325414297463,17.93
854,20,-63.308015430371526,17.93
855,19,-58.996454889317214,17.93
856,19,-54.538721844218045,17.93
857,18,-49.94532438789475,17.93
858,19,-45.227104356364784,17.93
859,19,-40.395211487447,17.93
860,19,-35.46107682530821,17.93
861,19,-30.43638543491103,17.93
862,19,-25.3330484920088,17.93
863,19,-20.16317481585887,17.93
864,19,-14.939041913189852,17.93
865,19,-9.673066603155922,17.93
866,123,-4.377775294039835,17.93
867,123,0.9342260166764026,17.93
868,123,6.250281946570796,17.93
869,296,11.55771806406023,17.93
870,296,16.843871282555977,17.93
871,295,22.096120239699474,17.93
872,294,27.30191558840463,17.93
873,293,32.448810126633816,17.93
874,293,37.52448869321333,17.93
875,291,42.51679775754746,17.93
876,291,47.41377463182079,17.93
877,290,52.20367623517904,17.93
878,292,56.875007340453855,17.93
879,292,61.416548235236725,17.93
880,292,65.8173817305154,17.93
881,292,70.06691945165412,17.93
882,291,74.15492734822617,17.93
883,290,78.0715503610873,17.93
884,288,81.80733618710961,17.93
885,287,85.35325808416783,17.93
886,285,88.7007366612855,17.93
887,282,91.84166060129327,17.93
888,283,94.7684062659267,17.93
889,284,97.47385613598635,17.93
890,284,99.95141604199225,17.93
891,285,102.1950311436836,17.93
892,284,104.19920061973222,17.93
893,286,105.9589910321515,17.93
894,286,107.47004833307764,17.93
895,285,108.7286084848804,17.93
896,285,109.73150666790094,17.93
897,284,110.47618505352708,17.93
898,284,110.96069912377446,17.93
899,278,111.18372252205087,17.93
900,277,111.14455042332357,17.93
901,125,110.8431014154812,17.93
902,125,110.27991788727417,17.93
903,125,109.45616492181723,17.93
904,126,108.37362769824442,17.93
905,126,107.03470740770159,17.93
906,125,105.44241569344487,17.93
907,124,103.60036762837107,17.93
908,124,101.51277324682978,17.93
909,124,99.184427651052,17.93
910,122,96.62069971596317,17.93
911,121,93.827519419524,17.93
912,118,90.81136382905343,17.93
913,116,87.5792417772216,17.93
914,116,84.13867726455548,17.93
915,113,80.49769162836246,17.93
916,115,76.66478452094462,17.93
917,111,72.64891374283721,17.93
918,112,68.45947397955786,17.93
919,117,64.10627449298435,17.93
920,115,59.59951582098958,17.93
921,116,54.949765541339744,17.93
922,116,50.16793315810631,17.93
923,116,45.26524417094242,17.93
924,115,40.25321338953112,17.93
925,114,35.1436175573157,17.93
926,116,29.94846735027257,17.93
927,115,24.679978817975428,17.93
928,264,19.350544335527225,17.93
929,276,13.97270313609594,17.93
930,270,8.559111494783078,17.93
931,282,3.1225126353735733,17.93
932,279,-2.324293567835751,17.93
933,278,-7.768481020459701,17.93
934,278,-13.197227897732576,17.93
935,279,-18.597747120412002,17.93
936,283,-23.95731674384561,17.93
937,130,-29.26331018739871,17.93
938,130,-34.503226231848814,17.93
939,130,-39.66471871293458,17.93
940,126,-44.735625840001134,17.93
941,122,-49.70399906961127,17.93
942,122,-54.55813146508518,17.93
943,123,-59.286585474194375,17.93
944,125,-63.878220058658414,17.93
945,125,-68.32221711067731,17.93
946,126,-72.60810709347166,17.93
947,125,-76.725793844693,17.93
948,125,-80.66557848360445,17.93
949,125,-84.41818236510994,17.93
950,126,-87.97476902602581,17.93
951,125,-91.32696507143466,17.93
952,124,-94.46687995153049,17.93
953,124,-97.38712458205427,17.93
954,115,-100.0808287642183,17.93
955,122,-102.54165736292354,17.93
956,120,-104.76382520507765,17.93
957,118,-106.74211066291333,17.93
958,116,-108.47186789038633,17.93
959,19,-109.94903768398007,17.93
960,20,-111.17015694256678,17.93
961,20,-112.13236670435101,17.93
962,20,-112.83341874235116,17.93
963,20,-113.27168070334696,17.93
964,20,-113.44613977872716,17.93
965,19,-113.35640489920283,17.93
966,19,-113.00270744890162,17.93
967,19,-112.38590049791576,17.93
968,19,-111.50745655593438,17.93
969,19,-110.36946385313904,17.93
970,18,-108.97462115807465,17.93
971,19,-107.32623114571223,17.93
972,20,-105.42819233239337,17.93
973,18,-103.28498959777407,17.93
974,19,-100.90168331726531,17.93
975,20,-98.28389713178579,17.93
976,19,-95.43780438489567,17.93
977,19,-92.37011326055708,17.93
978,19,-89.08805065786231,17.93
979,19,-85.5993448420761,17.93
980,19,-81.91220691424657,17.93
981,19,-78.03531114444266,17.93
982,19,-73.97777421637136,17.93
983,20,-69.74913343370152,17.93
984,19,-65.35932394087648,17.93
985,19,-60.818655013520036,17.93
986,19,-56.13778547573028,17.93
987,19,-51.32769830360462,17.93
988,19,-46.399674476244705,17.93
989,20,-41.365266137244724,17.93
990,19,-36.236269131269594,17.93
991,20,-31.024694981774587,17.93
992,19,-25.742742377202354,17.93
993,20,-20.40276823411588,17.93
994,19,-15.017258406680902,17.93
995,20,-9.59879811269911,17.93
996,20,-4.16004214701135,17.93
997,131,1.2863150464632975,17.93
998,131,6.727569372511886,17.93
999,131,12.151037080593285,17.93
1000,132,17.544084687412656,17.93
1001,131,22.8941587547763,17.93
1002,131,28.188815451811863,17.93
1003,132,33.4157498312245,17.93
1004,131,38.56282475001296,17.93
1005,131,43.618099365990055,17.93
1006,131,48.56985714253682,17.93
1007,131,53.40663329526677,17.93
1008,297,58.11724161568068,17.93
1009,297,62.690800608453046,17.93
1010,296,67.1167588807019,17.93
1011,297,71.38491972345113,17.93
1012,297,75.48546482749391,17.93
1013,296,79.40897707800258,17.93
1014,297,83.1464623744981,17.93
1015,297,86.68937042518715,17.93
1016,296,90.02961446718889,17.93
1017,296,93.1595898668015,17.93
1018,297,96.07219155669542,17.93
1019,297,98.7608302697553,17.93
1020,297,101.21944753222462,17.93
1021,297,103.4425293818218,17.93
1022,297,105.42511877959396,17.93
1023,296,107.16282668744144,17.93
1024,296,108.65184178647725,17.93
1025,296,109.88893881467303,17.93
1026,296,110.87148550557806,17.93
1027,297,111.59744811327278,17.93
1028,125,112.06539551212474,17.93
1029,125,112.27450186334383,17.93
1030,125,112.2245478437799,17.93
1031,125,111.91592043585497,17.93
1032,125,111.34961128097353,17.93
1033,125,110.52721360219293,17.93
1034,125,109.4509177053566,17.93
1035,125,108.12350507128785,17.93
1036,125,106.54834105500125,17.93
1037,125,104.72936621120452,17.93
1038,125,102.6710862686303,17.93
1039,125,100.37856077894394,17.93
1040,125,97.8573904691138,17.93
1041,125,95.11370332919678,17.93
1042,125,92.15413947047882,17.93
1043,125,88.98583479180476,17.93
1044,125,85.61640349473608,17.93
1045,125,82.05391949087318,17.93
1046,125,78.30689674727229,17.93
1047,125,74.38426861836241,17.93
1048,125,70.29536621512685,17.93
1049,125,66.04989586454339,17.93
1050,125,61.657915714378866,17.93
1051,125,57.12981154039774,17.93
1052,126,52.47627181486834,17.93
1053,126,47.708262096930206,17.93
1054,126,42.83699880691682,17.93
1055,125,37.87392244810663,17.93
1056,125,32.830670340600065,17.93
1057,304,27.719048933085418,17.93
1058,304,22.551005759163235,17.93
1059,304,17.338601105642432,17.93
1060,304,12.093979460801531,17.93
1061,304,6.8293408110242595,17.93
1062,304,1.5569118544686449,17.93
1063,304,-3.7110827994875724,17.93
1064,304,-8.962449376363505,17.93
1065,304,-14.185053559839192,17.93
1066,304,-19.366848924164543,17.93
1067,304,-24.49590510828507,17.93
1068,304,-29.560435664992365,17.93
1069,133,-34.548825519303534,17.93
1070,133,-39.44965797132642,17.93
1071,134,-44.25174118007482,17.93
1072,133,-48.944134066055994,17.93
1073,133,-53.516171571958196,17.93
1074,134,-57.9574892224161,17.93
1075,134,-62.258046925620114,17.93
1076,134,-66.40815196145952,17.93
1077,134,-70.39848110294233,17.93
1078,133,-74.22010181981406,17.93
1079,133,-77.86449251559357,17.93
1080,133,-81.3235617516564,17.93
1081,133,-84.58966641451309,17.93
1082,133,-87.65562878505004,17.93
1083,133,-90.5147524712142,17.93
1084,133,-93.16083716842411,17.93
1085,19,-95.5881922148732,17.93
1086,19,-97.79164891184656,17.93
1087,19,-99.76657158219537,17.93
1088,20,-101.50886734319563,17.93
1089,19,-103.01499457314912,17.93
1090,19,-104.28197005426253,17.93
1091,20,-105.30737477755255,17.93
1092,20,-106.08935839876587,17.93
1093,19,-106.6266423375624,17.93
1094,19,-106.91852151548447,17.93
1095,20,-106.96486473151032,17.93
1096,19,-106.76611367726419,17.93
1097,19,-106.3232805972167,17.93
1098,19,-105.63794460245059,17.93
1099,20,-104.71224664978193,17.93
1100,19,-103.54888320120614,17.93
1101,20,-102.15109858177381,17.93
1102,19,-100.52267605708847,17.93
1103,19,-98.66792765464604,17.93
1104,19,-96.59168275619908,17.93
1105,18,-94.29927549122044,17.93
1106,19,-91.79653096435328,17.93
1107,19,-89.08975035246054,17.93
1108,19,-86.18569490952291,17.93
1109,20,-83.09156892016908,17.93
1110,19,-79.81500164505573,17.93
1111,19,-76.36402830363653,17.93
1112,19,-72.74707014206611,17.93
1113,19,-68.97291363607204,17.93
1114,19,-65.05068888058915,17.93
1115,19,-60.98984721978187,17.93
1116,19,-56.800138172778205,17.93
1117,19,-52.491585711999015,17.93
1118,19,-48.07446395238479,17.93
1119,20,-43.55927231109654,17.93
1120,133,-38.956710198395136,17.93
1121,134,-34.27765130138012,17.93
1122,133,-29.53311752309594,17.93
1123,134,-24.73425264018631,17.93
1124,134,-19.892295742794886,17.93
1125,133,-15.018554520774186,17.93
1126,133,-10.124378460470941,17.93
1127,134,-5.221132016406511,17.93
1128,133,-0.32016782206646166,17.93
1129,133,4.567199996247984,17.93
1130,133,9.429722338967569,17.93
1131,133,14.25624142323219,17.93
1132,134,19.035716781044616,17.93
1133,135,23.757250904217848,17.93
1134,134,28.410114475746134,17.93
1135,305,32.98377112838872,17.93
1136,305,37.46790167255408,17.93
1137,305,41.85242773700806,17.93
1138,305,46.12753476749861,17.93
1139,305,50.28369433008784,17.93
1140,305,54.31168566780576,17.93
1141,305,58.202616461181115,17.93
1142,305,61.94794274526422,17.93
1143,305,65.53948793792209,17.93
1144,305,68.96946093645836,17.93
1145,305,72.230473241979,17.93
1146,305,75.31555507338624,17.93
1147,305,78.21817043543051,17.93
1148,305,80.93223110787669,17.93
1149,125,83.45210952554032,17.93
1150,125,85.77265052171508,17.93
1151,126,87.88918191033696,17.93
1152,124,89.79752388510865,17.93
1153,125,91.49399721672647,17.93
1154,125,92.97543023231484,17.93
1155,125,94.2391645641595,17.93
1156,125,95.28305965784557,17.93
1157,126,96.10549603293273,17.93
1158,125,96.70537729233682,17.93
1159,125,97.08213087962284,17.93
1160,125,97.23570758644499,17.93
1161,125,97.16657981538346,17.93
1162,125,96.8757386064228,17.93
1163,125,96.36468943828139,17.93
1164,126,95.63544681872966,17.93
1165,126,94.69052768092214,17.93
1166,126,93.53294360560268,17.93
1167,125,92.16619189182234,17.93
1168,126,90.59424550152472,17.93
1169,126,88.82154190599822,17.93
1170,125,86.85297086476517,17.93
1171,124,84.69386116996394,17.93
1172,125,82.34996639167899,17.93
1173,126,79.8274496619788,17.93
1174,125,77.13286753762729,17.93
1175,126,74.27315298353548,17.93
1176,125,71.25559752101248,17.93
1177,124,68.087832586753,17.93
1178,305,64.77781015025933,17.93
1179,306,61.333782639033274,17.93
1180,305,57.76428222238691,17.93
1181,305,54.07809950610415,17.93
1182,305,50.28426169143649,17.93
1183,305,46.39201025303383,17.93
1184,305,42.41077819138995,17.93
1185,305,38.35016691622379,17.93
1186,305,34.219922817917386,17.93
1187,305,30.02991358468851,17.93
1188,305,25.790104323592715,17.93
1189,305,21.5105335437191,17.93
1190,305,17.201289060073215,17.93
1191,305,12.872483876623999,17.93
1192,305,8.534232106832564,17.93
1193,304,4.196624989679675,17.93
1194,305,-0.13029294123418125,17.93
1195,305,-4.436547478523843,17.93
1196,306,-8.712258095517658,17.93
1197,134,-12.94766097900158,17.93
1198,134,-17.133131685780643,17.93
1199,134,-21.25920736974729,17.93
1200,134,-25.316608527391793,17.93
1201,133,-29.29626021105838,17.93
1202,134,-33.18931266073922,17.93
1203,134,-36.987161306802605,17.93
1204,134,-40.68146609776717,17.93
1205,134,-44.26417010905547,17.93
1206,20,-47.72751739058484,17.93
1207,19,-51.064070013073525,17.93
1208,19,-54.266724275052646,17.93
1209,20,-57.32872603477192,17.93
1210,19,-60.24368513346624,17.93
1211,19,-63.00558887880109,17.93
1212,19,-65.60881455973772,17.93
1213,20,-68.04814096653934,17.93
1214,19,-70.31875889217967,17.93
1215,19,-72.41628059400193,17.93
1216,19,-74.33674819710679,17.93
1217,19,-76.07664102361335,17.93
1218,19,-77.63288183463341,17.93
1219,20,-79.0028419745159,17.93
1220,19,-80.18434540965272,17.93
1221,19,-81.17567165687825,17.93
1222,20,-81.97555759923966,17.93
1223,19,-82.583198189654,17.93
1224,19,-82.99824604569513,17.93
1225,20,-83.22080994146337,17.93
1226,20,-83.2514522051741,17.93
1227,19,-83.09118503375412,17.93
1228,19,-82.74146573834904,17.93
1229,19,-82.20419093721445,17.93
1230,20,-81.48168971498256,17.93
1231,20,-80.57671576975837,17.93
1232,19,-79.49243857189906,17.93
1233,19,-78.23243356066065,17.93
1234,19,-76.80067140715349,17.93
1235,20,-75.2015063742253,17.93
1236,19,-73.43966380598356,17.93
1237,19,-71.52022678167236,17.93
1238,19,-69.4486219705285,17.93
1239,19,-67.23060472605172,17.93
1240,20,-64.87224345983334,17.93
1241,133,-62.37990333668724,17.93
1242,133,-59.76022933432004,17.93
1243,134,-57.020128712154126,17.93
1244,133,-54.16675293517877,17.93
1245,134,-51.207479099846104,17.93
1246,134,-48.14989091004955,17.93
1247,134,-45.00175925211791,17.93
1248,134,-41.77102241853034,17.93
1249,133,-38.46576603069997,17.93
1250,134,-35.09420271169079,17.93
1251,134,-31.664651560118344,17.93
1252,133,-28.185517476742596,17.93
1253,134,-24.66527039538867,17.93
1254,134,-21.11242446982948,17.93
1255,133,-17.535517268133777,17.93
1256,134,-13.943089025724145,17.93
1257,134,-10.343662008003532,17.93
1258,133,-6.745720032898182,17.93
1259,134,-3.1576882030291866,17.93
1260,133,0.412087103531651,17.93
1261,134,3.9553579358417528,17.93
1262,133,7.463994118916458,17.93
1263,133,10.930002202825996,17.93
1264,305,14.345543967296521,17.93
1265,305,17.702954438375382,17.93
1266,305,20.994759375147083,17.93
1267,305,24.2136921860134,17.93
1268,305,27.352710235671527,17.93
1269,305,30.405010505635886,17.93
1270,125,33.364044572947606,17.93
1271,125,36.22353287359232,17.93
1272,126,38.977478219103524,17.93
1273,125,41.62017853685141,17.93
1274,125,44.14623880660903,17.93
1275,125,46.550582168136536,17.93
1276,126,48.82846017672902,17.93
1277,125,50.975462185924115,17.93
1278,126,52.98752383886233,17.93
1279,126,54.86093465212131,17.93
1280,125,56.592344678208434,17.93
1281,125,58.178770235280396,17.93
1282,126,59.61759869506179,17.93
1283,125,60.90659232235055,17.93
1284,125,62.043891161918,17.93
1285,125,63.0280149710331,17.93
1286,126,63.85786419825241,17.93
1287,125,64.53272001152013,17.93
1288,126,65.05224338100365,17.93
1289,126,65.41647322444808,17.93
1290,125,65.6258236251594,17.93
1291,125,65.68108013501735,17.93
1292,125,65.5833951771657,17.93
1293,125,65.33428256522967,17.93
1294,125,64.93561115805608,17.93
1295,125,64.389597671062,17.93
1296,125,63.698798667302015,17.93
1297,125,62.86610175332208,17.93
1298,125,61.89471600675147,17.93
1299,305,60.788161664390756,17.93
1300,306,59.550259101278186,17.93
1301,305,58.18511713285536,17.93
1302,305,56.697120673901615,17.93
1303,306,55.090917789361654,17.93
1304,305,53.37140617354998,17.93
1305,305,51.5437190954738,17.93
1306,305,49.61321084917229,17.93
1307,305,47.58544174902118,17.93
1308,305,45.4661627108952,17.93
1309,305,43.2612994609147,17.93
1310,305,40.9769364142259,17.93
1311,305,38.619300266875285,17.93
1312,305,36.19474334433531,17.93
1313,306,33.70972675062122,17.93
1314,305,31.170803362207177,17.93
1315,305,28.584600711102247,17.93
1316,306,25.95780380148514,17.93
1317,306,23.2971379042196,17.93
1318,305,20.609351373382076,17.93
1319,306,17.90119852862979,17.93
1320,305,15.179422646822415,17.93
1321,305,12.450739105785246,17.93
1322,305,9.721818722469083,17.93
1323,306,6.999271327021423,17.93
1324,305,4.289629613441597,17.93
1325,305,1.5993333065472883,17.93
1326,134,-1.0652863160625832,17.93
1327,20,-3.698021509501149,17.93
1328,19,-6.292802718225485,17.93
1329,19,-8.843712768806716,17.93
1330,20,-11.345000565241216,17.93
1331,19,-13.791094254686211,17.93
1332,19,-16.176613833064216,17.93
1333,19,-18.496383161609245,17.93
1334,19,-20.74544136712607,17.93
1335,19,-22.919053600494415,17.93
1336,19,-25.0127211297673,17.93
1337,19,-27.02219074608323,17.93
1338,19,-28.943463462530527,17.93
1339,20,-30.772802488061995,17.93
1340,20,-32.506740460556315,17.93
1341,19,-34.1420859251507,17.93
1342,19,-35.67592904602582,17.93
1343,19,-37.10564654189945,17.93
1344,19,-38.42890583757665,17.93
1345,19,-39.64366842600583,17.93
1346,19,-40.74819243739407,17.93
1347,19,-41.74103441403978,17.93
1348,19,-42.621050291636905,17.93
1349,19,-43.38739558988917,17.93
1350,19,-44.03952481733895,17.93
1351,19,-44.57719009735955,17.93
1352,20,-45.00043902427297,17.93
1353,19,-45.309611760537024,17.93
1354,19,-45.505337387887835,17.93
1355,19,-45.58852952722205,17.93
1356,19,-45.56038124385294,17.93
1357,19,-45.42235925657178,17.93
1358,20,-45.17619747068411,17.93
1359,18,-44.823889856868334,17.93
1360,20,-44.36768269931375,17.93
1361,19,-43.810066238136336,17.93
1362,133,-43.153765732536286,17.93
1363,133,-42.40173197255042,17.93
1364,133,-41.55713126856032,17.93
1365,133,-40.62333494894043,17.93
1366,134,-39.60390839736742,17.93
1367,133,-38.50259966235863,17.93
1368,134,-37.32332767256315,17.93
1369,133,-36.07017009218889,17.93
1370,133,-34.74735085171421,17.93
1371,133,-33.35922738969944,17.93
1372,134,-31.910277642081436,17.93
1373,134,-30.405086815801226,17.93
1374,133,-28.84833398398217,17.93
1375,133,-27.244778540139873,17.93
1376,133,-25.59924654906876,17.93
1377,134,-23.916617032110448,17.93
1378,133,-22.201808224468554,17.93
1379,134,-20.45976384209279,17.93
1380,133,-18.695439395412265,17.93
1381,134,-16.913788586856704,17.93
1382,133,-15.119749828664478,17.93
1383,134,-13.31823291693978,17.93
1384,134,-11.514105897291037,17.93
1385,133,-9.712182156658823,17.93
1386,133,-7.917207775128154,17.93
1387,134,-6.13384917061887,17.93
1388,134,-4.366681068361079,17.93
1389,134,-2.6201748259951976,17.93
1390,134,-0.8986871439883931,17.93
1391,125,0.7935508101618712,17.93
1392,125,2.452443836762172,17.93
1393,126,4.074042671980448,17.93
1394,125,5.654553464738715,17.93
1395,126,7.190346739539033,17.93
1396,126,8.677965823862323,17.93
1397,125,10.114134720372409,17.93
1398,125,11.495765405797904,17.93
1399,126,12.819964540045651,17.93
1400,126,14.084039570819732,17.93
1401,126,15.285504220771301,17.93
1402,125,16.42208334598503,17.93
1403,125,17.49171715640961,17.93
1404,125,18.492564790661632,17.93
1405,125,19.423007239464038,17.93
1406,126,20.281649613822506,17.93
1407,125,21.06732275588638,17.93
1408,126,21.77908419228295,17.93
1409,125,22.416218431547424,17.93
1410,125,22.978236609093432,17.93
1411,125,23.464875484974005,17.93
1412,126,23.876095801464505,17.93
1413,126,24.212080009256514,17.93
1414,125,24.47322937277427,17.93
1415,125,24.660160466814297,17.93
1416,126,24.773701078356154,17.93
1417,126,24.81488552899383,17.93
1418,125,24.78494943499083,17.93
1419,306,24.685323923461265,17.93
1420,305,24.51762932462151,17.93
1421,306,24.283668361437524,17.93
1422,306,23.98541885930973,17.93
1423,306,23.625025999684983,17.93
1424,306,23.204794142662145,17.93
1425,305,22.72717824475968,17.93
1426,305,22.194774899039352,17.93
1427,306,21.610313025724526,17.93
1428,306,20.976644242315903,17.93
1429,305,20.29673294298505,17.93
1430,305,19.57364611772006,17.93
1431,306,18.81054294230103,17.93
1432,306,18.010664170700284,17.93
1433,305,17.17732136192583,17.93
1434,306,16.313885973661243,17.93
1435,306,15.423778355296635,17.93
1436,306,14.510456673094646,17.93
1437,306,13.577405800292215,17.93
1438,305,12.62812620490296,17.93
1439,305,11.6661228678575,17.93
1440,306,10.694894263898702,17.93
1441,306,9.7179214373399,17.93
1442,306,8.738657204393235,17.93
1443,306,7.760515513287823,17.93
1444,305,6.786860992822599,17.93
1445,306,5.820998719339026,17.93
1446,305,4.866164231356439,17.93
1447,305,3.9255138202898134,17.93
1448,126,3.0021151247685314,17.93
1449,125,2.098938055098452,17.93
1450,125,1.218846073360221,17.93
1451,125,0.36458785351887735,17.93
1452,19,-0.46121065526544164,17.93
1453,20,-1.256053740182336,17.93
1454,19,-2.0175829905351566,17.93
1455,20,-2.743583898449113,17.93
1456,19,-3.431991976661375,17.93
1457,19,-4.08089837699157,17.93
1458,19,-4.688554994594534,17.93
1459,20,-5.253379044639218,17.93
1460,20,-5.773957099635232,17.93
1461,19,-6.249048577234338,17.93
1462,19,-6.6775886699674105,17.93
1463,19,-7.058690710029904,17.93
1464,19,-7.391647963898412,17.93
1465,19,-7.675934853241667,17.93
1466,19,-7.9112076002763345,17.93
1467,19,-8.097304297408439,17.93
1468,20,-8.23424440268657,17.93
1469,20,-8.32222766427343,17.93
1470,19,-8.361632478808723,17.93
1471,19,-8.35301369018646,17.93
1472,19,-8.297099836898992,17.93
1473,19,-8.194789857702407,17.93
1474,19,-8.0471492669299,17.93
1475,20,-7.855405812318165,17.93
1476,20,-7.6209446297087995,17.93
1477,20,-7.345302910442687,17.93
1478,19,-7.030164098672569,17.93
1479,19,-6.677351637175282,17.93
1480,20,-6.288822281547095,17.93
1481,20,-5.866659003907455,17.93
1482,18,-5.41306350841833,17.93
1483,134,-4.930348382040645,17.93
1484,134,-4.420928904997238,17.93
1485,134,-3.8873145463869245,17.93
1486,134,-3.3321001712964495,17.93
1487,134,-2.7579569865818385,17.93
1488,134,-2.167623253238164,17.93
1489,134,-1.5638947939414938,17.93
1490,134,-0.9496153249305498,17.93
1491,133,-0.3276666418948638,17.93
1492,134,0.2990413100513251,17.93
1493,134,0.9275804519023707,17.93
1494,134,1.555014641156231,17.93
1495,134,2.1784097662747954,17.93
1496,134,2.7948438343501136,17.93
1497,134,3.4014170211443173,17.93
1498,134,3.9952616527860614,17.93
1499,134,4.573552088608892,17.93
